epoch;loss;val_loss
0;0.8309944272041321;0.8969429135322571
0;0.789277195930481;0.8825867176055908
0;0.7688066959381104;0.8342939615249634
0;0.7590382099151611;0.8027082681655884
0;0.7503727078437805;0.7958406209945679
0;0.7398457527160645;0.7679193019866943
0;0.7438518404960632;0.764877200126648
0;0.7287164926528931;0.7542306780815125
0;0.7218008041381836;0.748515248298645
0;0.7111240029335022;0.7363900542259216
0;0.7004726529121399;0.7340832948684692
0;0.709574282169342;0.7359374165534973
0;0.7052299380302429;0.731727659702301
0;0.6897731423377991;0.7248247265815735
0;0.6792904138565063;0.701129138469696
0;0.6735388040542603;0.6975463628768921
0;0.667584240436554;0.6869499087333679
0;0.6551218032836914;0.6794377565383911
0;0.6551633477210999;0.6677964925765991
0;0.6388217210769653;0.692253589630127
0;0.627353847026825;0.6670448780059814
0;0.6189286708831787;0.6401872038841248
0;0.6055024862289429;0.6271300315856934
0;0.600338876247406;0.6209117770195007
0;0.5758011341094971;0.6082854866981506
0;0.5776134133338928;0.5830345749855042
0;0.5482047200202942;0.5635514855384827
0;0.5202165842056274;0.5755721926689148
0;0.5422777533531189;0.5541643500328064
0;0.5064128637313843;0.5125892162322998
0;0.4887237250804901;0.5122272968292236
0;0.45881161093711853;0.4861093759536743
0;0.4528626501560211;0.47410261631011963
0;0.4284643828868866;0.4767341613769531
0;0.4034567177295685;0.47132909297943115
0;0.4029015898704529;0.4187755584716797
0;0.38103464245796204;0.3852420747280121
0;0.36085718870162964;0.36572447419166565
0;0.318901002407074;0.38072335720062256
0;0.31779417395591736;0.33605557680130005
0;0.28113487362861633;0.3155292272567749
0;0.2716204822063446;0.2940847873687744
0;0.2634851038455963;0.28640660643577576
0;0.26562565565109253;0.2859061360359192
0;0.24947994947433472;0.267292857170105
0;0.26246213912963867;0.29760244488716125
0;0.2366565465927124;0.25524306297302246
0;0.2202681452035904;0.22870871424674988
0;0.1944178342819214;0.22293391823768616
0;0.1926381140947342;0.22913411259651184
0;0.20138214528560638;0.20931731164455414
0;0.20692113041877747;0.19966836273670197
0;0.2141893357038498;0.24932464957237244
0;0.19461552798748016;0.17261461913585663
0;0.18155525624752045;0.16428768634796143
0;0.16230717301368713;0.19977350533008575
0;0.15779989957809448;0.1688452959060669
0;0.14446240663528442;0.16164778172969818
0;0.161720409989357;0.18354865908622742
0;0.13675536215305328;0.15258575975894928
0;0.1330082267522812;0.14740343391895294
0;0.1433829516172409;0.16719675064086914
0;0.13575303554534912;0.16333000361919403
0;0.1293492615222931;0.17082525789737701
0;0.12262140214443207;0.14564189314842224
0;0.13882270455360413;0.1972164809703827
0;0.15663450956344604;0.1369563341140747
0;0.11699169129133224;0.12383660674095154
0;0.11634916067123413;0.1337302327156067
0;0.1251814365386963;0.14625383913516998
0;0.12356459349393845;0.11888617277145386
0;0.11088892072439194;0.12149938941001892
0;0.10521262139081955;0.1201111301779747
0;0.11186050623655319;0.11569852381944656
0;0.10055546462535858;0.11839556694030762
0;0.10859682410955429;0.12312307953834534
0;0.09839461743831635;0.11935167759656906
0;0.09902427345514297;0.10374461859464645
0;0.09742802381515503;0.13005580008029938
0;0.10091067850589752;0.11651824414730072
0;0.09512816369533539;0.11280336230993271
0;0.09801887720823288;0.10885240137577057
0;0.09413961321115494;0.09915182739496231
0;0.09339850395917892;0.10379873961210251
0;0.09438003599643707;0.10345611721277237
0;0.08201292157173157;0.1147937998175621
0;0.08556986600160599;0.10878989845514297
0;0.09418328106403351;0.09507902711629868
0;0.09472593665122986;0.1285424679517746
0;0.08996738493442535;0.09816709160804749
0;0.0873161032795906;0.1126502975821495
0;0.08772971481084824;0.0987863689661026
0;0.08491477370262146;0.10283373296260834
0;0.08616335690021515;0.08537159115076065
0;0.08673159033060074;0.111126609146595
0;0.08021590858697891;0.08576466888189316
0;0.07162745296955109;0.09198389202356339
0;0.07403450459241867;0.0993650034070015
0;0.07927192002534866;0.08917650580406189
0;0.07473839074373245;0.0870068222284317
0;0.07866916805505753;0.1282220333814621
0;0.07910948991775513;0.09836503118276596
0;0.07657404989004135;0.08692152798175812
0;0.0885075256228447;0.08695914596319199
0;0.16683772206306458;0.12535230815410614
0;0.13639049232006073;0.11383988708257675
0;0.09664329141378403;0.08286352455615997
0;0.09597569704055786;0.08456132560968399
0;0.09218086302280426;0.1394396275281906
0;0.10319851338863373;0.0980704203248024
0;0.09221186488866806;0.10935035347938538
0;0.08959709107875824;0.08920091390609741
0;0.08506430685520172;0.07998870313167572
0;0.08786045014858246;0.15883035957813263
0;0.09618312865495682;0.12149513512849808
0;0.09004593640565872;0.1428138017654419
0;0.07816315442323685;0.1246022954583168
0;0.07571703940629959;0.13050493597984314
0;0.07027896493673325;0.11334193497896194
0;0.07001084089279175;0.08784172683954239
0;0.07016489654779434;0.10227222740650177
0;0.07645122706890106;0.1074262410402298
0;0.09261379390954971;0.1155984029173851
0;0.08504702895879745;0.0875539556145668
0;0.08325634896755219;0.08484068512916565
0;0.07933603227138519;0.08242810517549515
0;0.07938266545534134;0.0845421776175499
0;0.06474553048610687;0.07513231039047241
0;0.07076939940452576;0.08517062664031982
0;0.07100418955087662;0.07639078050851822
0;0.06935817003250122;0.08323823660612106
0;0.07095390558242798;0.08126261085271835
0;0.06491071730852127;0.08801290392875671
0;0.0680394172668457;0.09871683269739151
0;0.06686364859342575;0.0876268669962883
0;0.06247211992740631;0.09522085636854172
0;0.06258847564458847;0.08492031693458557
0;0.06999426335096359;0.08631210029125214
0;0.06826967746019363;0.07652080804109573
0;0.06604468077421188;0.08665246516466141
0;0.06784703582525253;0.08127818256616592
0;0.06227640062570572;0.08580358326435089
0;0.06155482679605484;0.0945708379149437
0;0.06385841220617294;0.0791882872581482
0;0.06441033631563187;0.07118356972932816
0;0.06453379988670349;0.08524810522794724
0;0.062366195023059845;0.07449407130479813
0;0.06307555735111237;0.07255776226520538
0;0.06203073263168335;0.07438865303993225
0;0.06671050190925598;0.06950433552265167
0;0.05964066833257675;0.06901159137487411
0;0.06229965761303902;0.07727397233247757
0;0.05928986519575119;0.07082977890968323
0;0.06875894963741302;0.0689716562628746
0;0.0673975721001625;0.09817956387996674
0;0.06957068294286728;0.0792299434542656
0;0.06595708429813385;0.07845494151115417
0;0.06703384965658188;0.08524781465530396
0;0.06472664326429367;0.07647986710071564
0;0.06289658695459366;0.07565981894731522
0;0.05893392860889435;0.08164601773023605
0;0.06473875045776367;0.07796160876750946
0;0.05857320502400398;0.0677613765001297
0;0.061476998031139374;0.07508793473243713
0;0.05777730420231819;0.06428904086351395
0;0.11597020924091339;0.09591219574213028
0;0.07905372232198715;0.09044287353754044
0;0.07494551688432693;0.0733470544219017
0;0.0670149177312851;0.08268727362155914
0;0.0744076520204544;0.07000471651554108
0;0.06203106418251991;0.07702255249023438
0;0.06669861823320389;0.07381489872932434
0;0.06226200610399246;0.07034875452518463
0;0.07676536589860916;0.07064542919397354
0;0.07679319381713867;0.07893697172403336
0;0.06385404616594315;0.07358797639608383
0;0.07921335846185684;0.11190368980169296
0;0.09666281193494797;0.07278211414813995
0;0.060679975897073746;0.08470656722784042
0;0.06392872333526611;0.07158515602350235
0;0.061036255210638046;0.07655354589223862
0;0.06976454704999924;0.07183951139450073
0;0.06536003947257996;0.06594355404376984
0;0.059801068156957626;0.07722797244787216
0;0.062197357416152954;0.06888961046934128
0;0.059063978493213654;0.0670652985572815
0;0.05738963186740875;0.06886511296033859
0;0.05870474874973297;0.07108460366725922
0;0.05621908977627754;0.06677902489900589
0;0.05773714929819107;0.06530074030160904
0;0.05374717339873314;0.07626599818468094
0;0.05614811182022095;0.07032936811447144
0;0.057753026485443115;0.07255709916353226
0;0.05596840754151344;0.07031001895666122
0;0.058721866458654404;0.08093065768480301
0;0.054429225623607635;0.08509805053472519
0;0.05761443078517914;0.0722358450293541
0;0.056475549936294556;0.06958611309528351
0;0.055888548493385315;0.06626998633146286
0;0.05842430889606476;0.08869805932044983
0;0.055807262659072876;0.07653722912073135
0;0.05391117185354233;0.0727418065071106
0;0.054412975907325745;0.07471141219139099
0;0.06463667005300522;0.06575989723205566
0;0.07473617792129517;0.1058797836303711
0;0.08550891280174255;0.09471086412668228
0;0.09771201014518738;0.07667600363492966
0;0.06582512706518173;0.07166987657546997
0;0.06451334804296494;0.06971575319766998
0;0.06347180157899857;0.07001689821481705
0;0.057198334485292435;0.06835974007844925
0;0.06105511635541916;0.07554495334625244
0;0.05669744312763214;0.0754270926117897
0;0.06061507761478424;0.07718585431575775
0;0.056311290711164474;0.07007990032434464
0;0.05845603719353676;0.07092685252428055
0;0.054283834993839264;0.06679948419332504
0;0.055950410664081573;0.06543958187103271
0;0.05397577956318855;0.06730970740318298
0;0.05763773247599602;0.06356531381607056
0;0.05465846508741379;0.06733550876379013
0;0.05785992741584778;0.07230944186449051
0;0.058182492852211;0.06802751868963242
0;0.05392172187566757;0.06780759990215302
0;0.05709409341216087;0.06929966807365417
0;0.05534718558192253;0.06946030259132385
0;0.05450395867228508;0.07726838439702988
0;0.05238793045282364;0.07088015973567963
0;0.05433855578303337;0.07131689786911011
0;0.05641862377524376;0.06350497901439667
0;0.05285715311765671;0.067177914083004
0;0.05381758138537407;0.06497617810964584
0;0.05190335586667061;0.06293491274118423
0;0.05273456498980522;0.06257445365190506
0;0.05502347648143768;0.06106264516711235
0;0.05579616129398346;0.06657467037439346
0;0.05546927824616432;0.06108216196298599
0;0.066808320581913;0.07353222370147705
0;0.05842695012688637;0.06896095722913742
0;0.054383110255002975;0.0881141871213913
0;0.0556197427213192;0.06902597099542618
0;0.055882059037685394;0.07183936983346939
0;0.05732022225856781;0.06776171922683716
